url1;url2;relation;title1;summary1;title2;summary2;num_common_ne;common_org;common_per;common_loc
https://www.pv-magazine-australia.com/2021/06/15/arena-launches-43-million-program-for-industrial-abatement-studies-as-concern-around-mandate-change-grows/;https://www.reuters.com/article/norway-offshorewind/factbox-potential-bidders-in-norways-first-offshore-wind-tender-idUSL5N2NZ430;0;ARENA launches $43 million program for industrial abatement studies as concern around mandate change grows;The Australian Renewable Energy Agency (ARENA) today announced the launch of its $43 million program aimed at identifying how to reduce emissions in industry. The program’s launch comes amid concern about proposed changes to ARENA’s funding mandate as the Commonwealth Government seeks to expand definitions to include funding for controversial technologies and fossil fuel projects.;FACTBOX-Potential bidders in Norway's first offshore wind tender;(Updates with Shell, BP joining local consortia);0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/15/arena-launches-43-million-program-for-industrial-abatement-studies-as-concern-around-mandate-change-grows/;https://renews.biz/70371/shell-forms-norwegian-offshore-wind-team/;0;ARENA launches $43 million program for industrial abatement studies as concern around mandate change grows;The Australian Renewable Energy Agency (ARENA) today announced the launch of its $43 million program aimed at identifying how to reduce emissions in industry. The program’s launch comes amid concern about proposed changes to ARENA’s funding mandate as the Commonwealth Government seeks to expand definitions to include funding for controversial technologies and fossil fuel projects.;Shell forms Norwegian offshore wind team. Energy major linking up with local companies BKK and Lyse to apply for licences off Norway.;Shell is teaming up with Norwegian renewables companies BKK and Lyse to apply for offshore wind licenses in the Sorlige Nordsjo 2 and Utsira Nord zones off the coast of Norway.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/15/arena-launches-43-million-program-for-industrial-abatement-studies-as-concern-around-mandate-change-grows/;https://www.offshore-energy.biz/siemens-energy-to-deliver-subsea-equipment-for-bacalhau-field/;0;ARENA launches $43 million program for industrial abatement studies as concern around mandate change grows;The Australian Renewable Energy Agency (ARENA) today announced the launch of its $43 million program aimed at identifying how to reduce emissions in industry. The program’s launch comes amid concern about proposed changes to ARENA’s funding mandate as the Commonwealth Government seeks to expand definitions to include funding for controversial technologies and fossil fuel projects.;Siemens Energy to deliver subsea equipment for Bacalhau field;OneSubsea has selected Siemens Energy to provide a turnkey subsea equipment package for the Bacalhau field development in the Pre-salt region of the Santos Basin in Brazil.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/15/arena-launches-43-million-program-for-industrial-abatement-studies-as-concern-around-mandate-change-grows/;https://www.offshore-technology.com/news/siemens-equipment-bacalhau-field/;0;ARENA launches $43 million program for industrial abatement studies as concern around mandate change grows;The Australian Renewable Energy Agency (ARENA) today announced the launch of its $43 million program aimed at identifying how to reduce emissions in industry. The program’s launch comes amid concern about proposed changes to ARENA’s funding mandate as the Commonwealth Government seeks to expand definitions to include funding for controversial technologies and fossil fuel projects.;Siemens to provide electrical equipment for Bacalhau field offshore Brazil;Siemens will provide pressure and temperature sensors, and electrical distribution equipment for the Bacalhau field.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/15/arena-launches-43-million-program-for-industrial-abatement-studies-as-concern-around-mandate-change-grows/;https://www.pv-magazine.com/2021/06/21/concrete-flywheel-storage-system-for-residential-pv/;0;ARENA launches $43 million program for industrial abatement studies as concern around mandate change grows;The Australian Renewable Energy Agency (ARENA) today announced the launch of its $43 million program aimed at identifying how to reduce emissions in industry. The program’s launch comes amid concern about proposed changes to ARENA’s funding mandate as the Commonwealth Government seeks to expand definitions to include funding for controversial technologies and fossil fuel projects.;Concrete flywheel storage system for residential PV;A French start-up has developed a concrete flywheel to store solar energy in an innovative way. Currently being tested in France, the storage solution will be initially offered in France’s overseas territories and Africa.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.reuters.com/article/climate-change-reinsurance-coal/focus-reinsurers-look-at-dumping-coal-from-bulk-buy-policies-in-green-gambit-idUSL5N2N61PR;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Reinsurers look at dumping coal from bulk-buy policies in green gambit;LONDON (Reuters) - Major reinsurers have already pulled back from providing bespoke cover for coal projects as part of efforts to meet global climate change commitments, but now comes the hard part - finding ways to exclude coal from bulk-buy contracts, known as “treaty” reinsurance.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.offshore-energy.biz/eco-wave-power-joins-two-european-business-accelerators/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Eco Wave Power joins two European business accelerators;Swedish-Israeli wave energy company Eco Wave Power has been selected to join business accelerator programs in two of the most attractive markets for wave energy – the UK and Spain.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.renewableenergymagazine.com/ocean_energy/eco-wave-power-selected-for-two-accelerator-20210617;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Eco Wave Power Selected for Two Accelerator Programs;As a selected member of the Accelerator programs for Spain (Rising UP in Spain) and the UK (Cleantech Bootcamp 2021), Eco Wave Power has been given a unique opportunity to establish partnerships and grow in two of the world's most attractive markets for wave energy. The Spanish program will run over six to eight months, whereas the UK program will run for a duration of four weeks with program partners including the British Embassy in Israel, and corporates such as Shell, Octopus Energy, Hewlett Packard Enterprise, National Grid, and the Clean Growth Fund among others. Both programs aim to facilitate business opportunities through custom-made investor networks, entry to major national and international events, business development and legal support, as well as local marketing and communication.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.powerengineeringint.com/renewables/marine/eco-wave-power-selected-for-accelerator-projects-in-spain-and-the-uk/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Eco Wave Power selected for accelerator projects in Spain and the UK;Israeli company Eco Wave Power has been selected to participate in two European accelerator programmes, developments which the company will leverage to expand its global footprint.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://renews.biz/70478/leeward-signs-offtake-for-145mw-colorado-wind/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Leeward signs offtake for 145MW Colorado wind. Construction of the Panorama facility will begin in early July and is expected to be completed in December 2021.;Leeward Renewable Energy has signed a power purchase agreement (PPA) with Guzman Energy for its 145MW Panorama wind farm in Colorado, the US.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.power-technology.com/news/guzman-leeward-panorama-wind/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Guzman Energy and Leeward sign PPA for Panorama Wind Farm;The Panorama Wind Farm will power around 53,000 homes with clean energy and bring economic benefits to Weld County.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://renews.biz/70090/sse-unveils-arklow-bank-2-om-base-proposals/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;SSE unveils Arklow Bank 2 O&M base proposals. A consultation has opened on the plans for The Old Shipyard site at Arklow Harbour.;SSE Renewables has unveiled plans for an operations and maintenance facility at Arklow Harbour for the 520MW second phase of the Arklow Bank offshore wind farm off Ireland.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.nsenergybusiness.com/news/plans-for-operations-and-maintenance-facility-at-arklow-harbour-unveiled/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Plans for operations and maintenance facility at Arklow Harbour unveiled;The facility will act as the support base for the offshore wind farm over its operational lifetime.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.power-technology.com/news/taaleri-solarwind-fund/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Taaleri SolarWind II fund acquires wind farms in Finland;The facilities will have the capacity to generate 675GWh of clean energy a year, enough to power 74,500 households.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.pv-magazine-australia.com/2021/06/17/frv-builds-on-australian-portfolio-with-dalby-solar-storage-hybrid-power-plant/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;FRV builds on Australian portfolio with Dalby solar-storage hybrid power plant;Saudi-owned renewable energy developer Fotowatio Renewable Ventures continues to build upon its Australian portfolio, commencing construction on a 5 MW solar-storage hybrid power plant near Dalby in southern Queensland.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.pv-magazine.com/2021/06/17/frv-builds-on-australian-portfolio-with-2-4-mw-5-mwh-solar-storage-plant/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;FRV builds on Australian portfolio with 2.4 MW/5 MWh solar-storage plant;Fotowatio Renewable Ventures has started building a 5 MW solar-storage hybrid power plant near Dalby, southern Queensland.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://renews.biz/70147/loch-ness-primed-for-pumped-hydro-scheme/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Loch Ness primed for 450MW pumped hydro scheme. ILI Group says its £550m project could generate up to 700 direct and indirect jobs.;The Scottish Government has approved proposals for a 450MW pumped storage hydro scheme on the shores of Loch Ness.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.nsenergybusiness.com/news/ili-red-john-project-scotland-government/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Scotland approves 450MW Red John pumped storage hydro project;The pumped storage hydro project will be built with a total investment of £550m.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.aa.com.tr/en/energy/natural-gas/another-exploratory-well-in-turkeys-black-sea-can-be-drilled-this-year/32871;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Another exploratory well in Turkey's Black Sea can be drilled this year;Move comes after Turkey announces discovery of 135 billion cubic meters of in Amasra-1 well on Friday.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.aa.com.tr/en/energy/natural-gas/turkey-to-launch-its-1st-floating-lng-storage-gasification-vessel-on-june-25-/33029;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Turkey to launch its 1st floating LNG storage & gasification vessel on June 25;Ertugrul Gazi will be first FSRU ship to fly the Turkish flag, energy minister says.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.chemengonline.com/equinor-to-sell-petroleum-refining-business-in-denmark/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Equinor to sell petroleum refining business in Denmark;Equinor Energy AS (Stavanger, Norway) has entered into an agreement with the Klesch Group for the sale of its petroleum refining business in Denmark.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.hydrocarbons-technology.com/news/equinor-danish-refining-klesch/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Equinor to divest Danish refining business to Klesch Group;Equinor has agreed to divest its Danish refining business, Equinor Refining Denmark, to industrial commodities company Klesch Group.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.process-worldwide.com/equinor-sells-refining-business-to-klesch-group-a-1030298/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Equinor Sells Refining Business to Klesch Group;Equinor has signed an agreement to sell its refining business in Denmark to the Klesch Group. The move will enable Equinor to focus on its strategy of strengthening its refining position around Mongstad, Norway.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.offshore-energy.biz/eco-wave-power-joins-digital-twin-of-the-ocean-project/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Eco Wave Power joins Digital Twin of the Ocean project;Eco Wave Power has joined the EU-funded ILIAD project focused on developing and launching an innovative digital twin of the ocean.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.renewableenergymagazine.com/ocean_energy/eco-wave-power-partners-in-iliad-project-20210609;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Eco Wave Power Partners in ILIAD Project;Leading global wave energy developer Eco Wave Power has joined the ILIAD Consortium, which has been awarded €17 million by the European Union (EU) as part of the €1 billion European Green Deal.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://renews.biz/70189/eco-wave-joins-ocean-modelling-project/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Eco Wave joins ocean modelling project. Developer to participate in the EU-funded ILIAD Consortium.;Leading global wave energy developer Eco Wave Power is to participate in the ILIAD Consortium, which has been awarded €17m by the European Union as part of the €1bn European Green Deal.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.chemengonline.com/ulsan-south-korea-to-host-270-mw-hydrogen-turbine-demonstration-project/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Ulsan, South Korea to host 270-MW hydrogen-turbine demonstration project;Doosan Heavy Industries & Construction (Changwon, South Korea) signed a memorandum of understanding with Ulsan Metropolitan City, Korea East-West Power and SK Gas on pursuing a hydrogen-gas turbine demonstration project. According to the MoU, Ulsan Metropolitan City will be providing administrative support on implementing infrastructure needed for the hydrogen gas turbine business, whereas Korea East-West Power will be handling the demonstration of the hydrogen gas turbine using Korean technology, and SK Gas will be in charge of laying the foundation for hydrogen supply, while Doosan will be handling the technology development and supply of hydrogen gas turbines.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.dieselgasturbine.com/news/doosan-to-develop-hydrogen-gas-turbine/8012980.article;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Doosan to develop hydrogen gas turbine;Doosan Heavy Industries has signed a series of agreements with Korea East-West Power, the city of Ulsan, Korea and SK Gas to develop infrastructure to distribute and use hydrogen as an energy source in Korea.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.offshore-technology.com/news/independence-merge-contango/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;KKR-backed Independence Energy to merge with Contango;The new entity is expected to produce 108,000 to 114,000 barrels of oil equivalent per day in 2022.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.nsenergybusiness.com/news/independence-energy-contango-oil-gas-merger/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;KKR-backed Independence to merge with Contango in $5.7bn deal;The merger will create a major consolidator in the US oil and gas industry with an equity market capitalisation of about $4.8bn.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.pv-magazine-australia.com/2021/06/18/environment-minister-threatens-shake-up-for-module-manufacturers/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Environment minister threatens shake-up for module manufacturers;Solar PV module manufacturers have been put on notice with Environment Minister Sussan Ley warning they need to formulate a recycling strategy as the growing number of decommissioned panels threatens a waste management nightmare.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.pv-magazine.com/2021/06/25/canberra-moves-forward-with-new-pv-module-recycling-rules/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Canberra moves forward with new PV module recycling rules;The Australian federal government’s call for the solar industry to address the issue of PV module waste has coincided with new plans by the Australian Capital Territory government to look at new panel recycling options.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.offshore-energy.biz/havfram-gets-fpso-mooring-job-at-greater-tortue-ahmeyim/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Havfram gets FPSO mooring job at Greater Tortue Ahmeyim;Havfram has secured a contract with Technip Energies for the pre-installation and hook-up of the subsea mooring system for the natural gas floating production storage and offloading (FPSO) at the Greater Tortue Ahmeyim (GTA) project.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.oedigital.com/news/488353-technip-energies-hires-havfram-for-tortue-ahmeyim-fpso-work;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Technip Energies Hires Havfram for Tortue Ahmeyim FPSO Work;Norwegian offshore services company Havfram, previously known as Ocean Installer, has won a contract with Technip Energies in Africa.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.dieselgasturbine.com/news/rollsroyce-and-mans-turbocharger-tieup/8013116.article;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Rolls-Royce and MAN’s turbocharger tie-up;Companies to “combine competencies” through new partnership.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.offshore-energy.biz/rolls-royce-man-es-partner-up-on-turbochargers/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Rolls-Royce, MAN ES partner up on turbochargers;Rolls-Royce and MAN Energy Solutions have signed an agreement for a strategic partnership that will see MAN’s PBST brand distribute mtu turbochargers.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.offshore-energy.biz/mocean-energy-kicks-off-blue-x-sea-trials-at-emec/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Mocean Energy kicks off Blue X sea trials at EMEC;Scottish company Mocean Energy has started testing its Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-arrives-in-orkney-20210518;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Mocean Energy Blue X Arrives In Orkney;Mocean Energy’s Blue X wave energy prototype has been unloaded at Hatston Pier, Kirkwall, Orkney in advance of sea trials which will take place at the European Marine Energy Centre (EMEC) this summer. The wave machine has been fabricated wholly in Scotland and was transported by road from Rosyth to Aberdeen and then by ship to Orkney.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://renews.biz/70272/mocean-blue-x-wave-device-put-to-the-test/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Mocean Blue X wave device put to the test. Prototype has been deployed at the European Marine Energy Centre in Orkney, Scotland.;Mocean Energy has started testing of its Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney, Scotland.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.renewableenergymagazine.com/ocean_energy/mocean-energy-blue-x-wave-machine-starts-20210614;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Mocean Energy Blue X wave machine starts sea trials at EMEC;Mocean Energy has commenced testing of their Blue X wave energy prototype at the European Marine Energy Centre (EMEC) in Orkney.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.chemengonline.com/baker-hughes-and-borg-co2-to-develop-carbon-capture-and-storage-hub-in-norway/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Baker Hughes and Borg CO2 to develop carbon capture and storage hub in Norway;Baker Hughes (Houston) and Borg CO2 AS, a Norwegian carbon capture and storage developer for industrial clusters, have announced a memorandum of understanding (MOU) to collaborate on a carbon capture and storage project to serve as a hub for the decarbonization of industrial sites in the Viken region of Norway. The project aims to capture and store up to 90% of the CO2 emissions from the involved industrial sites, playing an important role in contributing to the Paris Agreement goals, the United Nations Sustainable Development Goals and the Norwegian national emissions reduction targets.;0;[];[];[]
https://www.pv-magazine-australia.com/2021/06/23/senate-blocks-taylors-attempt-to-illegally-siphon-renewables-funding/;https://www.offshore-energy.biz/baker-hughes-and-borg-co2-to-collaborate-on-norwegian-ccs-hub/;0;Senate blocks Taylor’s attempt to illegally siphon renewables funding;In a big win for renewables and a big loss for the Morrison Government, the Senate has blocked the Energy Minister Angus Taylor’s attempt to illegally expand the mandate of the Australian Renewable Energy Agency to fund non-renewable projects.;Baker Hughes and Borg CO2 to collaborate on Norwegian CCS hub;Oilfield services major Baker Hughes and Norwegian carbon capture and storage developer Borg CO2 have signed a memorandum of understanding (MOU) to collaborate on a CCS project to serve as a hub for the decarbonization of industrial sites in the Viken region of Norway.;0;[];[];[]
